Date,Open,High,Low,Close,Volume,Company Name
2023-10-10,45.289010107776726,46.23756795276768,45.06711283415853,45.77678298950195,368582000.0,NVIDIA
2023-10-11,46.17459898720651,46.83729386766852,46.02866671277973,46.78431701660156,378137000.0,NVIDIA
2023-10-12,46.75532686388765,47.58694209872688,46.30853537914647,46.923248291015625,481325000.0,NVIDIA
2023-10-13,46.93824369140591,47.09417346423808,45.25902168835329,45.439937591552734,474115000.0,NVIDIA
2023-10-16,45.04212688013775,46.20358739976767,44.8911958461008,46.07365036010742,375099000.0,NVIDIA
2023-10-17,43.97961605242817,44.73326836237256,42.46031976761086,43.91764450073242,812333000.0,NVIDIA
2023-10-18,42.57127011789517,43.19898137436451,41.80562611222444,42.17645263671875,627294000.0,NVIDIA
2023-10-19,42.79116734856338,43.27694225554759,41.86259688147746,42.08149719238281,501233000.0,NVIDIA
2023-10-20,41.870593705500575,42.450326848741874,41.0589695927208,41.367828369140625,477266000.0,NVIDIA
2023-10-23,41.209903709929456,43.22796955938642,40.92603485604566,42.95509338378906,478530000.0,NVIDIA
2023-10-24,43.057038057985594,43.676749686328,42.671219154669366,43.642765045166016,401463000.0,NVIDIA
2023-10-25,43.377892970342636,43.6297789361814,41.53574830765745,41.7596435546875,398379000.0,NVIDIA
2023-10-26,41.833612702341114,42.23642589504536,39.86152709976489,40.30731964111328,541001000.0,NVIDIA
2023-10-27,41.11094855365019,41.18691356194545,39.99646337372596,40.481239318847656,416784000.0,NVIDIA
2023-10-30,41.0679702193919,41.746652746404344,40.462248113483334,41.14193344116211,388028000.0,NVIDIA
2023-10-31,40.431267029772826,40.860069199780845,39.21183083198442,40.761112213134766,517969000.0,NVIDIA
2023-11-01,40.86506257244454,42.361370852066266,40.85007013008419,42.305397033691406,437593000.0,NVIDIA
2023-11-02,43.307924724858786,43.86366687925398,42.874127693562194,43.485843658447266,409172000.0,NVIDIA
2023-11-03,43.99960568025811,45.28800612867796,43.70274239785865,44.98414993286133,424610000.0,NVIDIA
2023-11-06,45.264017491010264,45.91371784511654,44.87819475411046,45.729801177978516,400733000.0,NVIDIA
2023-11-07,45.69782127762116,46.19658683928955,45.137080351571434,45.933712005615234,343165000.0,NVIDIA
2023-11-08,46.07863835763678,46.84528507821162,45.94669954943022,46.55242156982422,346719000.0,NVIDIA
2023-11-09,47.44500813069146,48.207655129484806,46.728341254280565,46.92824935913086,540496000.0,NVIDIA
2023-11-10,47.47799830791122,48.44954820582583,47.26109976651128,48.3126106262207,421245000.0,NVIDIA
2023-11-13,48.29761289799248,49.0932455425318,48.07671461686158,48.59747314453125,384136000.0,NVIDIA
2023-11-14,49.656982745411305,49.81091072360735,49.0172798779873,49.632991790771484,416954000.0,NVIDIA
2023-11-15,49.91186848194019,49.93685461268084,48.17767162806223,48.865352630615234,475497000.0,NVIDIA
2023-11-16,48.65644941593309,49.502058162016766,48.307612072684094,49.45707702636719,339756000.0,NVIDIA
2023-11-17,49.501058800683616,49.69397019639206,48.98429998268991,49.27516555786133,325205000.0,NVIDIA
2023-11-20,49.28915864996291,50.52458618809572,49.15821881141774,50.385650634765625,414120000.0,NVIDIA
2023-11-21,50.10277517356445,50.4935928571012,49.19919468409959,49.920860290527344,565747000.0,NVIDIA
2023-11-22,49.82890718697637,50.311681331872194,47.667906173948076,48.69343185424805,899420000.0,NVIDIA
2023-11-24,48.447546842242424,48.898338123964756,47.72288042046281,47.753868103027344,294645000.0,NVIDIA
2023-11-27,47.77786126259412,48.50752271463203,47.62993099658563,48.21965789794922,395662000.0,NVIDIA
2023-11-28,48.21365202685113,48.30061351892133,47.45100504136806,47.79884338378906,401491000.0,NVIDIA
2023-11-29,48.35659018010254,48.739412176857265,47.837829598788915,48.117698669433594,382005000.0,NVIDIA
2023-11-30,48.00174983128795,48.08771233820332,46.400494624850445,46.74833297729492,526247000.0,NVIDIA
2023-12-01,46.50344903798777,47.178135584830024,46.165604364255195,46.74333572387695,369317000.0,NVIDIA
2023-12-04,46.05565315263873,46.05565315263873,44.989146129304046,45.488914489746094,437543000.0,NVIDIA
2023-12-05,45.448929830983346,46.58250295286297,45.25400334691917,46.548519134521484,371718000.0,NVIDIA
2023-12-06,47.1972712799081,47.36920757989655,45.39494688938398,45.48591232299805,380590000.0,NVIDIA
2023-12-07,45.682846700658764,46.611498843154216,45.58688206431512,46.57851028442383,350823000.0,NVIDIA
2023-12-08,46.57750949930058,47.72307920041658,46.53252440936205,47.48816680908203,359224000.0,NVIDIA
2023-12-11,47.47317498768805,47.51315707527434,45.81279915946564,46.6094970703125,509728000.0,NVIDIA
2023-12-12,46.028715290198626,47.64810605776617,46.028715290198626,47.63911056518555,372387000.0,NVIDIA
2023-12-13,47.61112654633229,48.57576453625137,47.59013451910957,48.06995391845703,447792000.0,NVIDIA
2023-12-14,48.37183022607663,48.651723873245274,47.40419517924722,48.331844329833984,391232000.0,NVIDIA
2023-12-15,48.175909002325604,49.38545387287282,48.10193546895566,48.871646881103516,479948000.0,NVIDIA
2023-12-18,49.3814606049325,50.41407002944699,49.131554435501194,50.058204650878906,412587000.0,NVIDIA
2023-12-19,49.40544401373602,49.68134136834579,48.87664329291069,49.58537673950195,464444000.0,NVIDIA
2023-12-20,49.63635651535798,49.98022913479953,48.07994186204982,48.09293746948242,397894000.0,NVIDIA
2023-12-21,48.79267736467951,49.076571148767,48.40082241502789,48.97161102294922,300425000.0,NVIDIA
2023-12-22,49.17653306295307,49.36446221767303,48.44880569619553,48.81167221069336,252507000.0,NVIDIA
2023-12-26,48.949613984887115,49.581376676631486,48.94161756801922,49.260498046875,244200000.0,NVIDIA
2023-12-27,49.49241542635842,49.661350703421,49.066572842938115,49.3984489440918,233648000.0,NVIDIA
2023-12-28,49.62436711615611,49.86527396770583,49.39345101981501,49.50341033935547,246587000.0,NVIDIA
2023-12-29,49.79430147307111,49.978234327074226,48.732699840316755,49.50341033935547,389293000.0,NVIDIA
2024-01-02,49.22551389912714,49.27649344260116,47.57713465197093,48.14991760253906,411254000.0,NVIDIA
2024-01-03,47.46717554449256,48.16591065021649,47.302236567517355,47.551143646240234,320896000.0,NVIDIA
2024-01-04,47.74906818641796,48.48179475152094,47.49016653492504,47.979984283447266,306535000.0,NVIDIA
2024-01-05,48.4438038170967,49.52839547317931,48.28786035280196,49.07856369018555,415039000.0,NVIDIA
2024-01-08,49.493411188465835,52.25537427649761,49.46042263300492,52.23337936401367,642510000.0,NVIDIA
2024-01-09,52.38133132087113,54.304608899415356,51.670595858503674,53.120052337646484,773100000.0,NVIDIA
2024-01-10,53.59587564392309,54.57950363229104,53.468920600031716,54.32959747314453,533796000.0,NVIDIA
2024-01-11,54.978353810668786,55.32522366817502,53.539894837912634,54.80141830444336,596759000.0,NVIDIA
2024-01-12,54.59949438818704,54.94936528488959,54.30960615330977,54.68946075439453,352994000.0,NVIDIA
2024-01-16,54.99734961591672,56.813665103138256,54.879393878712925,56.360836029052734,449580000.0,NVIDIA
2024-01-17,56.32585172177727,56.449805730670086,54.71945642379432,56.03196334838867,474394000.0,NVIDIA
2024-01-18,57.23850610997206,57.57837864545508,56.08593900392558,57.08556365966797,491650000.0,NVIDIA
2024-01-19,57.96722726620944,59.47766156901135,57.20351416018429,59.468666076660156,543501000.0,NVIDIA
2024-01-22,60.0264592424289,60.3083548831195,59.04782663734,59.63160705566406,452955000.0,NVIDIA
2024-01-23,59.54764104000483,59.88751357892662,58.56301013401379,59.850528717041016,294654000.0,NVIDIA
2024-01-24,60.28136484798457,62.82540771389363,59.91550110281905,61.338966369628906,560271000.0,NVIDIA
2024-01-25,62.32659482707883,62.695459614186476,60.8271578659148,61.5938720703125,482777000.0,NVIDIA
2024-01-26,60.93711847607482,61.759811433716834,60.550266507965134,61.00809097290039,390309000.0,NVIDIA
2024-01-29,61.209012360122756,62.46554046020734,60.884137413565526,62.441551208496094,348733000.0,NVIDIA
2024-01-30,62.876390843205506,63.46916675485246,62.23662787593773,62.75043487548828,410735000.0,NVIDIA
2024-01-31,61.41693710561366,62.24562831970366,60.6772170002544,61.50390625,453795000.0,NVIDIA
2024-02-01,62.07668769492248,63.167281577618986,61.626859664228725,63.00334167480469,369146000.0,NVIDIA
2024-02-02,63.94997850101078,66.57499195926525,63.66608473882134,66.13516235351562,476578000.0,NVIDIA
2024-02-05,68.19939012424172,69.47091584987561,67.17977633836104,69.30597686767578,680078000.0,NVIDIA
2024-02-06,69.60386495591794,69.72781896754408,66.27512050871108,68.19739532470703,683111000.0,NVIDIA
2024-02-07,68.29334720317483,70.1936343745623,67.57461541049389,70.07267761230469,495575000.0,NVIDIA
2024-02-08,70.04768899799114,70.76741990227906,69.42892572649546,69.61485290527344,414422000.0,NVIDIA
2024-02-09,70.50652846806685,72.15790895507466,70.18564978274989,72.1059341430664,436637000.0,NVIDIA
2024-02-12,72.57274383383451,74.5829904741092,71.22325216031359,72.22087860107422,613710000.0,NVIDIA
2024-02-13,70.37358838482487,73.42243948960919,69.59388225066057,72.10093688964844,602580000.0,NVIDIA
2024-02-14,73.17453257134588,74.20814111994534,71.91100698040367,73.87226867675781,504917000.0,NVIDIA
2024-02-15,73.84127361084667,73.9472289995395,72.37282328939969,72.63072204589844,420122000.0,NVIDIA
2024-02-16,74.07218040927339,74.37406898709354,72.47378167003887,72.58573913574219,495327000.0,NVIDIA
2024-02-20,71.91999242878622,71.92899173506727,67.70857639129635,69.42593383789062,704833000.0,NVIDIA
2024-02-21,67.9804743369606,68.86214710879592,66.22313849991595,67.4466781616211,690298000.0,NVIDIA
2024-02-22,74.99684018330679,78.5455030813757,74.1921420425949,78.5085220336914,865100000.0,NVIDIA
2024-02-23,80.7596734872896,82.36306764653858,77.54088100968389,78.78741455078125,829388000.0,NVIDIA
2024-02-26,79.67009046088133,80.6157422578572,78.47553917565106,79.06232452392578,503973000.0,NVIDIA
2024-02-27,79.35119274989219,79.45016223022866,77.13303174065258,78.67144775390625,391705000.0,NVIDIA
2024-02-28,77.59086697046706,78.90337002935253,77.09605003023249,77.63385009765625,393110000.0,NVIDIA
2024-02-29,79.06430729405044,79.9599670015527,78.3205833213307,79.0822982788086,507289000.0,NVIDIA
2024-03-01,79.96996422541928,82.26910374751212,79.40517391258761,82.24810791015625,479135000.0,NVIDIA
2024-03-04,84.0984226679579,87.66208713862926,83.68758143408327,85.20500946044922,615616000.0,NVIDIA
2024-03-05,85.24198821051228,86.06872004565462,83.38960003379123,85.93576049804688,520639000.0,NVIDIA
2024-03-06,87.99308922719804,89.69452599594824,87.00141069166892,88.67086029052734,582520000.0,NVIDIA
2024-03-07,90.12838069813151,92.7365248144859,89.57256358530061,92.63855743408203,608119000.0,NVIDIA
2024-03-08,95.10675351305797,97.36801162259309,86.47758481062256,87.49925231933594,1142269000.0,NVIDIA
2024-03-11,86.4006103441235,88.76782871199401,84.13835321441624,85.7458267211914,678364000.0,NVIDIA
2024-03-12,88.02008324614344,91.92979413377263,86.12170491240781,91.8828125,668075000.0,NVIDIA
2024-03-13,91.02508398682748,91.47393396528192,88.40594204784502,90.85813903808594,635713000.0,NVIDIA
2024-03-14,89.54757446626068,90.61622350841212,86.57154750613068,87.91510772705078,602318000.0,NVIDIA
2024-03-15,86.90145143354621,89.51658962259671,86.2286759328103,87.80815124511719,642086000.0,NVIDIA
2024-03-18,90.35831286729302,92.37464868231102,87.05639632268333,88.42594909667969,668976000.0,NVIDIA
2024-03-19,86.67151765212044,90.51425674084177,84.98207797118587,89.36863708496094,672171000.0,NVIDIA
2024-03-20,89.76749997737916,90.38030520484318,88.19401951660328,90.34231567382812,479063000.0,NVIDIA
2024-03-21,92.26968196617385,92.61756721905257,90.37530021359187,91.40496063232422,480372000.0,NVIDIA
2024-03-22,91.11105766429952,94.7468638928685,90.8041593115699,94.25802612304688,586719000.0,NVIDIA
2024-03-25,93.91013861786189,96.7342074446901,93.47928046219188,94.97078704833984,552136000.0,NVIDIA
2024-03-26,95.81951413427198,96.34334409261999,92.4716151430306,92.53059387207031,513648000.0,NVIDIA
2024-03-27,93.08141149546424,93.20936779906054,89.09372349939157,90.22035217285156,586067000.0,NVIDIA
2024-03-28,89.97043098866838,91.2700069314821,89.163696917333,90.3263168334961,435212000.0,NVIDIA
2024-04-01,90.26933865065378,92.1947007975338,89.17469715880289,90.33331298828125,452441000.0,NVIDIA
2024-04-02,88.41893947358703,90.06440242112468,87.59121620163441,89.42261505126953,433064000.0,NVIDIA
2024-04-03,88.45493823513225,90.3443168469122,88.3709661913593,88.93477630615234,370067000.0,NVIDIA
2024-04-04,90.37629042203368,90.60421995433492,85.85177670926352,85.87677001953125,434965000.0,NVIDIA
2024-04-05,86.8374646504957,88.45193966671309,85.89777859630549,87.97909545898438,399678000.0,NVIDIA
2024-04-08,88.67085666122206,88.80081883400379,86.70350850941023,87.10437774658203,283220000.0,NVIDIA
2024-04-09,87.41326961083752,87.60620698800746,82.99472376686872,85.3259506225586,503547000.0,NVIDIA
2024-04-10,83.89843024698811,87.3712879556285,83.68149867040677,87.01040649414062,431929000.0,NVIDIA
2024-04-11,87.39128560717941,90.70919574606373,86.89745219051976,90.58623504638672,431637000.0,NVIDIA
2024-04-12,89.66953943111257,90.1453886602286,87.50125303417155,88.15703582763672,426805000.0,NVIDIA
2024-04-15,89.06872264461606,90.58322421693445,85.90076523534208,85.97274017333984,443077000.0,NVIDIA
2024-04-16,86.40460421758179,88.08904823109181,86.03572977127556,87.38628387451172,370453000.0,NVIDIA
2024-04-17,88.3109710984958,88.7458333599475,83.92241409948026,84.00739288330078,495400000.0,NVIDIA
2024-04-18,84.94208621726145,86.16168663370678,82.37492908333081,84.64318084716797,447260000.0,NVIDIA
2024-04-19,83.12268637450086,84.29629668319684,75.58116589392048,76.17496490478516,875198000.0,NVIDIA
2024-04-22,78.07833775408314,80.04669267273574,76.37490279505329,79.49187469482422,596341000.0,NVIDIA
2024-04-23,80.74246382535908,82.7418068067518,80.23763246823718,82.39591979980469,438559000.0,NVIDIA
2024-04-24,83.92241667959377,84.05437709629325,79.1569845005292,79.65082550048828,512208000.0,NVIDIA
2024-04-25,78.84209462361733,83.29563335625151,78.19730980842563,82.60486602783203,424641000.0,NVIDIA
